Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
oral,24.08.2018,2018,authorised,ema,approved,25.07.2019,2019,neoplasms,vitrakvi-epar-public-assessment-report_en.pdf,small molecule,vitrakvi,treatment of adult and paediatric patients with solid tumours that display a neurotrophic tyrosine receptor kinase (ntrk) gene fusion,<solid tumors>,no,treatment of adult and paediatric patients with locally advanced or metastatic solid tumours with a neurotrophic tyrosine receptor kinase (ntrk) gene fusion,<neoplasms>,bayer ag,bayer,ema/469135/2019,larotrectinib,no,no,capsule; solution,emea/h/c/004919/0000,na,EMA
intravenous,23.11.2012,2012,authorised,ema,approved,26.06.2014,2014,diseases of the nervous system,vizamyl-epar-public-assessment-report_en.pdf,small molecule,vizamyl,this medicinal product is for diagnostic use only. vizamyl is a radioactive diagnostic agent indicated with positron emission tomography (pet) imaging for the visual detection of amyloid-beta neuritic plaques in the brains of adults who are being evaluated for alzheimer’s disease (ad).,<alzheimer disease>,no,this medicinal product is for diagnostic use only. vizamyl is a radioactive diagnostic agent indicated with positron emission tomography (pet) imaging for the visual detection of amyloid-beta neuritic plaques in the brains of adults who are being evaluated for alzheimer’s disease (ad).,<alzheimer disease>,ge healthcare limited,ge,ema/546752/2014,flutemetamol (18f),no,no,solution,emea/h/c/002553,na,EMA
oral,02.10.2008,2008,authorised,ema,approved,25.06.2009,2009,other,vizarsin-epar-public-assessment-report_en.pdf,small molecule,vizarsin,treatment of erectile dysfunction,<impotence>,no,treatment of erectile dysfunction,<impotence>,"krka, d.d., novo mesto",krka,,sildenafil,yes,no,tablet,emea/h/c/001076,na,EMA
oral,09.02.2018,2018,authorised,ema,approved,31.01.2019,2019,neoplasms; diseases of the respiratory system,vizimpro-epar-public-assessment-report_en.pdf,small molecule,vizimpro,first-line treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (nsclc) with epidermal growth factor receptor (egfr) activating mutations,<lung neoplasms>,no,first-line treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (nsclc) with epidermal growth factor receptor (egfr) activating mutations,<lung neoplasms>,pfizer europe ma eeig,pfizer,ema/201148/2019,dacomitinib,no,no,tablet,emea/h/c/004779/0000,na,EMA
intramuscular,26.07.2019,2019,authorised,ema,approved,15.10.2020,2020,infectious and parasitic diseases,vocabria-epar-public-assessment-report_en.pdf,small molecule,vocabria,"vocabria injection is indicated, in combination with rilpivirine injection, for the treatment of human immunodeficiency virus type 1 (hiv-1) infection in adults who are virologically suppressed (hiv-1 rna <50 copies/ml) and have no known or suspected resistance to either cabotegravir or rilpivirine.",<human immunodeficiency virus>,no,"vocabria injection is indicated, in combination with rilpivirine injection, for the treatment of human immunodeficiency virus type 1 (hiv-1) infection in adults who are virologically suppressed (hiv-1 rna <50 copies/ml) and have no known or suspected resistance to either cabotegravir or rilpivirine.",<human immunodeficiency virus>,viiv healthcare b.v.,viiv,ema/586324/2020,cabotegravir,no,no,suspension,emea/h/c/004976/0000,na,EMA
oral,04.03.2013,2013,authorised,ema,approved,20.02.2014,2014,"endocrine, nutritional, and metabolic diseases",vokanamet-epar-public-assessment-report_en.pdf,small molecule,vokanamet,canagliflozin/metformin is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control.,<type 2 diabetes mellitus>,no,canagliflozin/metformin is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control.,<type 2 diabetes mellitus>,janssen-cilag international n.v.,janssen-cilag,ema/179391/2014,canagliflozin / metformin,no,no,tablet,emea/h/c/002656/0000,na,EMA
oral,02.03.2007,2007,authorised,ema,approved,21.04.2008,2008,diseases of the circulatory system,volibris-epar-public-assessment-report_en.pdf,small molecule,volibris,"treatment of patients with pulmonary arterial hypertension (pah) classified as who functional class ii and iii, to improve exercise capacity",<pulmonary hypertension>,no,treatment of pulmonary arterial hypertension (pah),<pulmonary hypertension>,glaxo group limited,glaxo,ema/123999/2008,ambrisentan,no,yes,tablet,emea/h/c/000839,na,EMA
intravenous,23.11.2011,2011,authorised,ema,approved,11.06.2013,2013,diseases of the blood and blood-forming organs,voncento-epar-public-assessment-report_en.pdf,biologics,voncento,"prevention and treatment of haemorrhage or surgical bleeding in patients with vwd, when desmopressin (ddavp) treatment alone is ineffective or contraindicated; prophylaxis and treatment of bleeding in patients with haemophilia a.",<von willebrand disease>; <hemophilia a>,no,"prevention and treatment of haemorrhage or surgical bleeding in patients with vwd, when desmopressin (ddavp) treatment alone is ineffective or contraindicated; prophylaxis and treatment of bleeding in patients with haemophilia a.",<von willebrand disease>; <hemophilia a>,csl behring gmbh,behring,ema/404213/2013,human coagulation factor viii / von willebrand factor,yes,no,preparation,emea/h/c/002493/0000,,EMA
intravenous,12.06.2020,2020,authorised,ema,approved,11.11.2021,2021,neoplasms; diseases of the blood and blood-forming organs,voraxaze-epar-public-assessment-report_en.pdf,biologics,voraxaze,reduce toxic plasma methotrexate concentration in adults and children (aged 28 days and older) with delayed methotrexate elimination or at risk of methotrexate toxicity,<not reported>,no,treatment of patients at risk of methotrexate toxicity due to delayed methotrexate elimination,<not reported>,serb sas,serb,ema/chmp/751047/2021,glucarpidase,no,yes,powder,emea/h/c/005467/0000,na,EMA
oral,29.05.2012,2012,authorised,ema,approved,21.03.2013,2013,infectious and parasitic diseases,voriconazole-accord-epar-public-assessment-report_en.pdf,small molecule,voriconazole accord,treatment of invasive aspergillosis; treatment of candidemia in non-neutropenic patients; treatment of fluconazole-resistant serious invasive candida infections (including c. krusei); treatment of serious fungal infections caused by scedosporium spp. and fusarium spp,<aspergillosis>; <candidemia>; <candidiasis>; <mycoses>,no,treatment of invasive aspergillosis; treatment of candidemia in non-neutropenic patients; treatment of fluconazole-resistant serious invasive candida infections (including c. krusei); treatment of serious fungal infections caused by scedosporium spp. and fusarium spp,<aspergillosis>; <candidemia>; <candidiasis>; <mycoses>,accord healthcare limited,accord,,voriconazole,yes,no,tablet,emea/h/c/002669,,EMA
intravenous,27.02.2014,2014,authorised,ema,approved,26.03.2015,2015,infectious and parasitic diseases,voriconazole-hospira-epar-public-assessment-report_en.pdf,small molecule,voriconazole hospira,treatment of invasive aspergillosis; treatment of candidaemia in non-neutropenic patients; treatment of fluconazole-resistant serious invasive candida infections (including c. krusei); treatment of serious fungal infections caused by scedosporium spp. and fusarium spp.,<aspergillosis>; <candidemia>; <candidiasis>; <mycoses>,no,treatment of invasive aspergillosis; treatment of candidaemia in non-neutropenic patients; treatment of fluconazole-resistant serious invasive candida infections (including c. krusei); treatment of serious fungal infections caused by scedosporium spp. and fusarium spp.,<aspergillosis>; <candidemia>; <candidiasis>; <mycoses>,hospira u k limited,hospira,ema/chmp/151531/2015,voriconazole,yes,no,powder,emea/h/c/003737/0000,,EMA
oral,16.12.2016,2016,authorised,ema,approved,22.06.2017,2017,infectious and parasitic diseases,vosevi-epar-public-assessment-report_en.pdf,small molecule,vosevi,treatment of chronic hepatitis c virus (hcv) infection in adults.,<chronic hepatitis c>,no,treatment of chronic hepatitis c virus (hcv) infection in adults.,<chronic hepatitis c>,gilead sciences international ltd,gilead,ema/441550/2017,sofosbuvir / velpatasvir / voxilaprevir,no,no,tablet,emea/h/c/004350/0000,na,EMA
oral,27.02.2009,2009,authorised,ema,conditional marketing authorisation,22.04.2010,2010,neoplasms; diseases of the genitourinary system,votrient-epar-public-assessment-report_en.pdf,small molecule,votrient,first line treatment of advanced renal cell carcinoma (rcc) and for patients who have received prior cytokine therapy for advanced disease,<renal cell carcinoma>,no,treatment of advanced and/or metastatic renal cell carcinoma (rcc),<renal cell carcinoma>,glaxo group limited,glaxo,ema/248579/2010,pazopanib,no,no,tablet,emea/h/c/001141,na,EMA
oral,23.07.2010,2010,authorised,ema,conditional marketing authorisation,23.06.2011,2011,neoplasms; diseases of the nervous system,votubia-epar-public-assessment-report_en.pdf,small molecule,votubia,treatment of patients aged 3 years and older with subependymal giant cell astrocytoma (sega) associated with tuberous sclerosis complex (tsc) who require therapeutic intervention but are not amenable to surgery,<subependymal giant cell astrocytoma>; <tuberous sclerosis>,yes,treatment of patients aged 3 years and older with subependymal giant cell astrocytoma (sega) associated with tuberous sclerosis (ts),<astrocytoma>; <tuberous sclerosis>,novartis europharm ltd.,novartis,ema/646111/2011,everolimus,no,yes,tablet,emea/h/c/002311//0000,na,EMA
subcutaneous,23.07.2020,2020,authorised,ema,approved,24.06.2021,2021,congenital malformations and chromosomal abnormalities,voxzogo-epar-public-assessment-report_en.pdf,peptides and proteins,voxzogo,treatment of achondroplasia in patients 2 years of age and older and whose epiphyses are not closed,<achondroplasia>,no,treatment of achondroplasia in patients 2 years of age and older and whose epiphyses are not closed,<achondroplasia>,biomarin international limited,biomarin,ema/397108/2021,vosoritide,no,yes,powder; solvent,emea/h/c/005475/0000,na,EMA
oral,28.02.2023,2023,authorised,ema,approved,22.02.2024,2024,diseases of the blood and blood-forming organs,voydeya-epar-public-assessment-report_en.pdf,small molecule,voydeya,add-on to ravulizumab or eculizumab for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh) who have residual haemolytic anaemia,<paroxysmal nocturnal hemoglobinuria>,no,add-on to ravulizumab or eculizumab for the treatment of signs or symptoms of extravascular haemolysis (evh) in adult patients with paroxysmal nocturnal haemoglobinuria (pnh),<paroxysmal nocturnal hemoglobinuria>,alexion europe,alexion,ema/107893/2024,danicopan,no,yes,tablet,emea/h/c/005517/0000,na,EMA
intravenous,30.10.2009,2009,authorised,ema,approved,24.06.2010,2010,"endocrine, nutritional, and metabolic diseases",vpriv-epar-public-assessment-report_en.pdf,biologics,vpriv,long-term enzyme replacement therapy (ert) in patients with type 1 gaucher disease.,<gaucher disease>,no,long-term enzyme replacement therapy (ert) for paediatric and adult patients with type 1 gaucher disease.,<gaucher disease>,shire pharmaceuticals ireland ltd.,shire,,velaglucerase alfa,no,yes,lyophilisate,emea/h/c/001249,na,EMA
intravenous,20.06.2022,2022,authorised,ema,approved,12.10.2023,2023,diseases of the nervous system; neoplasms; diseases of the musculoskeletal system and connective tissue; diseases of the respiratory system; diseases of the digestive system; diseases of the genitourinary system,vueway-epar-public-assessment-report_en.pdf,small molecule,vueway,"this medicinal product is for diagnostic use only. vueway is indicated in adults and children aged 2 years and older for contrast-enhanced magnetic resonance imaging (mri) to improve detection and visualisation of pathologies with disruption of the blood-brain-barrier (bbb) and/or abnormal vascularity of: the brain, spine, and associated tissues of the central nervous system (cns); the liver, kidney, pancreas, breast, lung, prostate, and musculoskeletal system.",<central nervous system diseases>; <liver diseases>; <kidney diseases>; <pancreatic diseases>; <breast diseases>; <lung diseases>; <prostatic diseases>; <musculoskeletal diseases>,no,"this medicinal product is for diagnostic use only. vueway is indicated for magnetic resonance imaging (mri) in adults and children aged 2 years and older for contrast enhancement of: the brain, spine and associated structures to improve detection and visualisation of lesions with disruption of the blood-brain barrier (bbb), blood-spinal cord barrier (bscb) and/or abnormal vascularity; other body regions (head and neck, chest including breast, abdomen including liver and kidneys, pelvis including prostate and musculoskeletal system) to improve the visualisation and assessment of pathologies.",<lesions>,bracco imaging s.p.a.,bracco,ema/577756/2023,gadopiclenol,no,no,solution,emea/h/c/006172/0000,na,EMA
