Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
oral,oral,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,29.03.2005,no_match,approved,approved,match,not reported,2005,no_match,"infectious and parasitic diseases, diseases of the digestive system",infectious and parasitic diseases; diseases of the liver,partial_0.5,baraclude-epar-scientific-discussion_en.pdf,baraclude-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,baraclude,baraclude,match,"baraclude is indicated for the treatment of chronic hepatitis b virus (hbv) infection: compensated liver disease and evidence of active viral replication, persistently elevated serum alanine aminotransferase (alt) levels and histological evidence of active inflammation and/or fibrosis and decompensated liver disease","treatment of chronic hepatitis b virus (hbv) infection in adults with compensated liver disease and evidence of active viral replication, persistently elevated serum alanine aminotransferase (alt) levels and histological evidence of active inflammation and/or fibrosis.",match,no,no,match,not reported,"treatment of chronic hepatitis b virus (hbv) infection in adults with compensated liver disease and evidence of active viral replication, persistently elevated serum alanine aminotransferase (alt) levels and histological evidence of active inflammation and/or fibrosis.",no_match,bristol-myers squibb pharma eeig,bristol-myers squibb pharma eeig,match,not reported,ema/000243/2006,no_match,entecavir,entecavir,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet; oral solution,match,,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,infectious and parasitic diseases,infectious and parasitic diseases,match,agenerase-epar-scientific-discussion_en.pdf,agenerase-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,agenerase,agenerase,match,protease inhibitor (pi) experienced hiv-1 infected adults and children above the age of 4 years,"treatment of protease inhibitor experienced hiv-1 infected adults and children above the age of 4 years, in combination with other antiretroviral agents",match,no,no,match,not reported,"treatment of protease inhibitor experienced hiv-1 infected adults and children above the age of 4 years, in combination with other antiretroviral agents",no_match,not reported,not reported,match,not reported,not reported,match,amprenavir,amprenavir,match,no,no,match,no,no,match,soft capsules,soft capsules; oral solution,match,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,optisulin-epar-scientific-discussion_en.pdf,optisulin-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,toujeo (previously optisulin),optisulin,match,"treatment of diabetes mellitus in adults, adolescents and children from the age of 6 years.",treatment of type 1 and type 2 diabetes mellitus,match,no,no,match,not reported,treatment of type 1 and type 2 diabetes mellitus,no_match,not reported,not reported,match,not reported,not reported,match,insulin glargine,insulin glargine,match,no,no,match,no,no,match,solution for injection in pre-filled pen,solution for injection,match,,na,
intravenous,intravenous,match,17.08.2021,17.08.2021,match,2021,2021,match,authorised,authorised,match,23.12.2022,23.12.2022,match,approved,approved,match,2022.0,2022,match,"neoplasms, diseases of the skin",neoplasms; diseases of the skin,match,swisspar_–_opdualag.pdf,swisspar_–_opdualag.pdf,match,biologics,biologics,match,opdualag,opdualag,match,unresectable or metastatic melanoma in adults,opdualag is indicated for the first-line treatment of adults with unresectable or metastatic melanoma with a pd-l1 expression < 1%.,match,no,no,match,unresectable or metastatic melanoma in adults and pediatric patients,opdualag is indicated for the treatment of adult and paediatric patients (12 years and older and with 40 kg minimum body weight) with unresectable or metastatic melanoma.,match,bristol-myers squibb sa,bristol-myers squibb sa,match,68609,68609,match,"relatlimab, nivolumab","relatlimab, nivolumab",match,no,no,match,no,no,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,match
intramuscular,intramuscular,match,16.10.2020,16.10.2020,match,2020,2020,match,authorised (under additional monitoring),authorised (under additional monitoring),match,19.12.2020,19.12.2020,match,approved,approved,match,2020.0,2020,match,infectious and parasitic diseases,infectious and parasitic diseases,match,20210430_swisspar_comirnaty.pdf,20210430_swisspar_comirnaty.pdf,match,vaccine,vaccine,match,comirnaty,comirnaty,match,same,"comirnaty is indicated for active immunisation to prevent covid-19 caused by sars-cov-2 virus, in individuals 16 years of age and older.",match,no,no,match,covid-19 disease in individuals aged 16 years or older,"active immunisation to prevent covid-19 disease caused by sars-cov-2 virus, in individuals 16 years of age and older.",match,"pfizer ag, zurich","pfizer ag, zurich",match,68225,68225,match,tozinameranum,tozinameranum,match,no,yes,no_match,no,no,match,concentrate for dispersion for injection,concentrate for dispersion for injection,match,,na,match
intravitreal,intravitreal,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,15.09.2016,15.09.2016,match,withdrawn,withdrawn,match,2016.0,2016,match,diseases of the eye and adnexa,diseases of the eye and adnexa,match,opsiria-withdrawal-assessment-report_en.pdf,opsiria-withdrawal-assessment-report_en.pdf,match,small molecule,small molecule,match,opsiria,opsiria,match,,na,match,no,no,match,"treatment of non-infectious uveitis (inflammation of the uvea, the middle layer of the eye) in adults. the inflammation may cause discomfort, pain, blurring of vision, and may lead to partial or complete blindness.",treatment of chronic non-infectious uveitis affecting the posterior segment of the eye,match,not reported,not reported,match,ema/433651/2016,ema/433651/2016,match,sirolimus,sirolimus,match,no,no,match,no,yes,match,solution for injection,sterile solution for intravitreal injection,match,,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,2006,no_match,"neoplasms, diseases of the blood and blood-forming organs",neoplasms; diseases of the blood and blood-forming organs,match,sprycel-epar-scientific-discussion_en.pdf,sprycel-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,sprycel,sprycel,match,"sprycel is indicated for the treatment of adult patients with newly diagnosed philadelphia chromosome positive (ph+) chronic myelogenous leukaemia (cml) in the chronic phase. chronic, accelerated or blast phase cml with resistance or intolerance to prior therapy including imatinib. ph+ acute lymphoblastic leukaemia (all) and lymphoid blast cml with resistance or intolerance to prior therapy. sprycel is indicated for the treatment of paediatric patients with newly diagnosed ph+ cml in chronic phase (ph+ cml-cp) or ph+ cml-cp resistant or intolerant to prior therapy including imatinib. newly diagnosed ph+ all in combination with chemotherapy.",treatment of adult patients with chronic myeloid leukaemia (cml) or philadelphia chromosome positive (ph+) acute lymphoblastic leukaemia (all) with resistance or intolerance to prior therapy,match,no,no,match,not reported,treatment of adult patients with chronic myeloid leukaemia (cml) or philadelphia chromosome positive (ph+) acute lymphoblastic leukaemia (all) with resistance or intolerance to prior therapy,no_match,bristol-myers squibb pharma eeig,bristol-myers squibb pharma eeig,match,not reported,ema/000000/2006,no_match,dasatinib (anhydrous),dasatinib,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet,match,,na,
oral,oral,match,01.08.2018,01.08.2018,match,2018,2018,match,authorised,authorised,match,07.11.2018,27.06.2018,no_match,approved,approved,match,2018.0,2018,match,"diseases of the respiratory system, neoplasms. diseases of the circulatory system",diseases of the respiratory system; neoplasms; diseases of the circulatory system,match,auspar-morphine-sulfate-pentahydrate-190321.pdf,auspar-morphine-sulfate-pentahydrate-190321.pdf,match,small molecule,small molecule,match,kapanol,kapanol,match,"for the symptomatic reduction of chronic breathlessness in the palliative care of patients with distressing breathlessness due to severe copd, cardiac failure, malignancy or other cause","symptomatic reduction of chronic breathlessness in the palliative care of patients with distressing breathlessness due to severe copd, cardiac failure, malignancy or other cause.",match,yes,yes,match,"kapanol 10 and 20 mg are indicated for the symptomatic reduction of chronic breathlessness in the palliative care of patients with distressing breathlessness due to severe copd, cardiac failure, malignancy or other cause. kapanol should only be used after treatments for the underlying cause(s) of the breathlessness have been optimised and non-pharmacological treatments are not effective. treatment with kapanol in this setting should only be initiated by a specialist knowledgeable in its use.",symptomatic reduction of chronic breathlessness in patients with a modified medical research council (mmrc) scale rating of 3 or 4 and in which the approved treatments for the underlying cause(s) of the breathlessness are not effective.,match,maynepharma international pty ltd,maynepharma international pty ltd,match,"68439, 48134",68439 and 48134,match,morphine sulphate pentahydrate,morphine sulfate pentahydrate,match,yes,yes,match,no,no,match,sustained release capsules,sustained release capsules,match,australia,not reported,
intravenous,intravenous,match,17.04.2023,17.04.2023,match,2023,2023,match,authorised (under additional monitoring),authorised,match,30.05.2024,30.05.2024,match,approved,approved,match,2024.0,2024,match,"diseases of the blood and blood-forming organs, congenital malformations and chomosomal abnormalities",diseases of the blood and blood-forming organs,partial_0.5,adzynma-epar-public-assessment-report_en.pdf,adzynma-epar-public-assessment-report_en.pdf,match,peptides and proteins,biologics,no_match,adzynma,adzynma,match,enzyme replacement therapy (ert) indicated for the treatment of adamts13 deficiency in children and adult patients with congenital thrombotic thrombocytopenic purpura (cttp),enzyme replacement therapy (ert) in patients with congenital thrombotic thrombocytopenic purpura (cttp) due to adamts13 deficiency,match,no,no,match,enzyme replacement therapy (ert) in patients with congenital thrombotic thrombocytopenic purpura (cttp) due to adamts13 deficiency,enzyme replacement therapy (ert) in patients with congenital thrombotic thrombocytopenic purpura (cttp) due to adamts13 deficiency,match,takeda manufacturing austria ag,takeda manufacturing austria ag,match,ema/352066/2024,ema/352066/2024,match,radamts13,radamts13,match,no,no,match,yes,yes,match,"solvent for solution for injection, powder for solution for injection",lyophilized powder for reconstitution for intravenous injection,partial_0.5,,na,
oral,oral,match,24.05.2011,24.05.2011,match,2011,2011,match,authorised,authorised,match,24.05.2012,24.05.2012,match,approved,approved,match,2012.0,2012,match,diseases of the nervous system,diseases of the nervous system,match,fycompa-epar-public-assessment-report_en.pdf,fycompa-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,fycompa,fycompa,match,fycompa (perampanel) is indicated for the adjunctive treatment of partial-onset seizures (pos) with or without secondarily generalised seizures in patients from 4 years of age and older. primary generalised tonic-clonic (pgtc) seizures in patients from 7 years of age and older with idiopathic generalised epilepsy (ige).,treatment of partial-onset seizures,partial_0.3,no,no,match,the treatment of partial-onset seizures.,treatment of partial-onset seizures,match,eisai europe ltd.,eisai europe ltd.,match,ema/424476/2012,ema/424476/2012,match,perampanel,perampanel,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet,match,,na,
