Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
"subcutaneous, intravenous",subcutaneous,,21.01.2000,not reported,,2000,not reported,,withdrawn,withdrawn,match,01.03.2001,not reported,,approved,withdrawn,,2001.0,not reported,,"diseases of the blood and blood-forming organs, neoplasms, diseases of the genitourinary system",neoplasms; diseases of the blood and blood-forming organs,,nespo-epar-scientific-discussion_en.pdf,nespo-epar-scientific-discussion_en.pdf,match,peptides and proteins,biologics,,nespo,nespo,match,treatment of symptomatic anaemia associated with chronic renal failure (crf) in adults and paediatric patients. treatment of symptomatic anaemia in adult cancer patients with non-myeloid malignancies receiving chemotherapy.,na,,no,yes,,not reported,treatment of anaemia in adult cancer patients with solid tumours (non-haematological malignancies) receiving chemotherapy,,dompé biotec s.p.a.,amgen europe b.v.,,not reported,not reported,match,darbepoetin alfa,darbepoetin alfa,match,no,no,match,no,no,match,solution for injection in pre-filled syringe,solution,,,na,
oral,oral,match,24.08.2012,24.08.2012,match,2012,2012,match,authorised,authorised,match,24.10.2013,24.10.2013,match,approved,approved,match,2013.0,2013,,mental and behavioural disorders,mental and behavioural disorders,match,brintellix-epar-public-assessment-report_en.pdf,brintellix-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,brintellix,brintellix,match,same,treatment of major depressive episodes in adults,,no,no,match,brintellix is indicated for the treatment of major depressive episodes in adults.,treatment of major depressive episodes in adults,,h. lundbeck a/s,h. lundbeck a/s,match,ema/699150/2013,ema/699150/2013,match,vortioxetine,vortioxetine,match,no,no,match,no,no,match,film-coated tablets,film-coated tablets; oral drops,,,na,
oral,oral,match,09.07.2014,09.07.2014,match,2014,2014,match,authorised,authorised,match,23.04.2015,23.04.2015,match,approved,approved,match,2015.0,2015,,"diseases of the nervous system, mental and behavioural disorders",diseases of the nervous system; mental and behavioural disorders,,pregabalin-sandoz-epar-public-assessment-report_en.pdf,pregabalin-sandoz-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,pregabalin sandoz,pregabalin sandoz,match,same,neuropathic pain; epilepsy; generalised anxiety disorder,,no,no,match,neuropathic pain: pregabalin sandoz is indicated for the treatment of peripheral and central neuropathic pain in adults. epilepsy: pregabalin sandoz is indicated as adjunctive therapy in adults with partial seizures with or without secondary generalisation. generalised anxiety disorder: pregabalin sandoz is indicated for the treatment of generalised anxiety disorder (gad) in adults.,neuropathic pain; epilepsy; generalised anxiety disorder,,sandoz gmbh,sandoz gmbh,match,ema/chmp/102862/2015,ema/chmp/102862/2015,match,pregabalin,pregabalin,match,yes,yes,match,no,no,match,hard capsules,hard capsules,match,ema,not reported,
oral,oral,match,12.02.2019,12.02.2019,match,2019,2019,match,authorised,authorised,match,30.01.2020,30.01.2020,match,approved,approved,match,2020.0,2020,,"""endocrine, nutritional, and metabolic diseases"", diseases of the circulatory system","endocrine, nutritional, and metabolic diseases",,nustendi-epar-public-assessment-report_en.pdf,nustendi-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,nustendi,nustendi,match,"hypercholesterolaemia and mixed dyslipidaemia,  cardiovascular disease","nustendi is indicated in adults with primary hypercholesterolaemia (heterozygous familial and non-familial) or mixed dyslipidaemia, as an adjunct to diet.",,no,no,match,"nustendi is indicated in adults with primary hypercholesterolaemia (heterozygous familial and non-familial) or mixed dyslipidaemia, as an adjunct to diet: in combination with a statin in patients unable to reach ldl-c goals with the maximum tolerated dose of a statin in addition to ezetimibe, alone in patients who are either statinintolerant or for whom a statin is contraindicated, and are unable to reach ldl-c goals with ezetimibe alone, in patients already being treated with the combination of bempedoic acid and ezetimibe as separate tablets with or without statin.","nustendi is indicated in adults with primary hypercholesterolaemia (heterozygous familial and non-familial) or mixed dyslipidaemia, as an adjunct to diet.",,daiichi sankyo europe gmbh,fgk representative service gmbh,,ema/chmp/86205/2020,ema/chmp/86205/2020,match,bempedoic acid / ezetimibe,bempedoic acid / ezetimibe,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet,,,na,
intravenous,intravenous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,na,,22.06.2018,15.09.2016,,withdrawn,refused,,2018.0,2016,,"neoplasms, diseases of the blood and blood-forming organs",neoplasms; diseases of the blood and blood-forming organs,,graspa-withdrawal-assessment-report_en.pdf,graspa-withdrawal-assessment-report_en.pdf,match,peptides and proteins,biologics,,graspa,graspa,match,,na,,no,no,match,"treatment of children and adult patients with philadelphia chromosome negative acute lymphoblastic leukaemia, who have either relapsed or failed first line treatment.",treatment of paediatric and adult patients with acute lymphoblastic leukaemia that has either relapsed or failed first line treatment; also for the treatment of paediatric and adult patients with acute lymphoblastic leukaemia and hypersensitivity to asparaginase,,erytech pharma s.a.,erytech pharma s.a.,match,ema/chmp/438029/2018,ema/238678/2017,,asparaginase,eryaspase,,no,no,match,yes,yes,match,powder for solution for injection,dispersion for infusion,,,na,
oral,oral,match,14.08.2014,14.08.2014,match,2014,2014,match,authorised,authorised,match,25.06.2015,25.06.2015,match,approved,approved,match,2015.0,2015,,"diseases of the nervous system, mental and behavioural disorders","mental and behavioural disorders; endocrine, nutritional, and metabolic diseases",,duloxetine-zentiva-epar-public-assessment-report_en.pdf,duloxetine-zentiva-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,duloxetine zentiva,duloxetine zentiva,match,same,treatment of major depressive disorder; treatment of diabetic peripheral neuropathic pain; treatment of generalised anxiety disorder,,no,no,match,treatment of major depressive disorder. treatment of diabetic peripheral neuropathic pain. treatment of generalised anxiety disorder. duloxetine zentiva is indicated in adults.,treatment of major depressive disorder; treatment of diabetic peripheral neuropathic pain; treatment of generalised anxiety disorder,,"zentiva, k.s.","zentiva, k.s.",match,ema/chmp/373461/2015,ema/373461/2015,,duloxetine,duloxetine,match,yes,yes,match,no,no,match,hard capsules,gastro-resistant hard capsules,,ema,na,
subcutaneous,subcutaneous,match,27.09.2023,27.09.2023,match,2023,2023,match,authorised (under additional monitoring),authorised,,12.12.2024,12.12.2024,match,approved,approved,match,2024.0,2024,,"diseases of the skin, congenital malformations and chomosomal abnormalities",diseases of the blood and blood-forming organs,,andembry-epar-public-assessment-report_en.pdf,andembry-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,andembry,andembry,match,same,routine prevention of attacks of hereditary angioedema (hae) in patients aged 12 years and older,,no,no,match,andembry is indicated for routine prevention of recurrent attacks of hereditary angioedema (hae) in adult and adolescent patients aged 12 years and older.,routine prevention of attacks of hereditary angioedema (hae) in patients aged 12 years and older,,csl behring gmbh,csl behring gmbh,match,ema/15345/2025,ema/15345/2025,match,garadacimab,garadacimab,match,no,no,match,no,no,match,"solution for injection in pre-filled syringe, solution for injection in pre-filled pen",solution for injection,,,na,
oral,oral,match,03.05.2012,03.05.2012,match,2012,2012,match,authorised,authorised,match,27.06.2013,27.06.2013,match,approved,approved,match,2013.0,2013,,"neoplasms, diseases of the digestive system",neoplasms; diseases of the digestive system,,stivarga-epar-public-assessment-report_en.pdf,stivarga-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,stivarga,stivarga,match,"stivarga is indicated as monotherapy for the treatment of adult patients with metastatic colorectal cancer (crc) who have been previously treated with, or are not considered candidates for, available therapies. these include fluoropyrimidine-based chemotherapy, an anti-vegf therapy and an anti-egfr therapy. unresectable or metastatic gastrointestinal stromal tumours (gist) who progressed on or are intolerant to prior treatment with imatinib and sunitinib. hepatocellular carcinoma (hcc) who have been previously treated with sorafenib.","treatment of adult patients with metastatic colorectal cancer (crc) who have been previously treated with, or are not considered candidates for, available therapies",,no,no,match,"stivarga is indicated for the treatment of adult patients with metastatic colorectal cancer (crc) who have been previously treated with, or are not considered candidates for, available therapies. these include fluoropyrimidine-based chemotherapy, an anti-vegf therapy, and, in case of kras wild type crc, an anti-egfr therapy.","treatment of adult patients with metastatic colorectal cancer (crc) who have been previously treated with, or are not considered candidates for, available therapies",,bayer pharma ag,bayer pharma ag,match,ema/chmp/403683/2013,ema/403683/2013,,regorafenib,regorafenib,match,no,no,match,no,no,match,film-coated tablets,film-coated tablets,match,,na,
intravenous,intravenous,match,18.07.2000,not reported,,2000,not reported,,authorised,authorised,match,03.08.2001,not reported,,approved,approved,match,2001.0,2001,,congenital malformations and chomosomal abnormalities,"endocrine, nutritional, and metabolic diseases; diseases of the nervous system; diseases of the circulatory system; diseases of the genitourinary system",,replagal-epar-scientific-discussion_en.pdf,replagal-epar-scientific-discussion_en.pdf,match,peptides and proteins,biologics,,replagal,replagal,match,replagal is indicated for long-term enzyme replacement therapy in patients with a confirmed diagnosis of fabry disease (α-galactosidase a deficiency).,long-term enzyme replacement therapy in patients with fabry disease,,no,no,match,not reported,long-term enzyme replacement therapy in patients with fabry disease,,takeda pharmaceuticals international,not reported,,not reported,ema/000180/2001,,agalsidase alfa,agalsidase alfa,match,no,no,match,no,yes,,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,
oral,oral,match,25.05.2012,25.05.2012,match,2012,2012,match,authorised,authorised,match,27.07.2013,27.06.2013,,approved,approved,match,2013.0,2013,,diseases of the digestive system,diseases of the digestive system,match,nexium-control-epar-public-assessment-report_en.pdf,nexium-control-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,nexium control,nexium control,match,nexium control is indicated for the short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation) in adults.,short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation) in adults,,no,no,match,short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation in adults),short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation) in adults,,haleon ireland dungarvan limited,astrazeneca ab,,ema/498929/2013,ema/498929/2013,match,esomeprazole,esomeprazole,match,yes,yes,match,no,no,match,hard gastro-resistant capsules,gastro-resistant tablet,,ema,not reported,
subcutaneous,subcutaneous,match,25.04.2023,25.04.2023,match,2023,2023,match,authorised (under additional monitoring),authorised,,21.03.2024,21.03.2024,match,approved,approved,match,2024.0,2024,,diseases of the musculoskeletal system and connective tissue,diseases of the musculoskeletal system and connective tissue; neoplasms,,jubbonti-epar-public-assessment-report_en.pdf,jubbonti-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,jubbonti,jubbonti,match,same,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,,no,no,match,"treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures. in postmenopausal women denosumab significantly reduces the risk of vertebral, non-vertebral and hip fractures. treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures. in men with prostate cancer receiving hormone ablation, denosumab significantly reduces the risk of vertebral fractures. treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture.",treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,,sandoz gmbh,sandoz gmbh,match,ema/169039/2024,ema/169039/2024,match,denosumab,denosumab,match,yes,yes,match,no,no,match,solution for injection in pre-filled syringe,solution for injection,,ema,not reported,
