Document_name,Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body
auspar-ranibizumab-141014.pdf,148325 and 212387,PM-2013-00985-1-5,Lucentis,Ranibizumab,Novartis Pharmaceuticals Australia,Biologics,Solution for injection,Intravitreal,approved,authorised,28.04.2014,2014,no,yes,Treatment of visual impairment due to choroidal neovascularisation (CNV) secondary to pathologic myopia (PM).,Treatment of visual impairment due to choroidal neovascularisation (CNV) secondary to pathologic myopia (PM).,Diseases of the eye and adnexa,Not reported,Not reported,yes,Not reported
auspar-elvitegravir-160628.pdf,233398,PM-2014-04011-1-2,Genvoya,Elvitegravir / Cobicistat / Emtricitabine / Tenofovir alafenamide,Gilead Sciences Pty Ltd,Small molecule,Fixed dose combination tablet,Oral,approved,authorised,12.01.2016,2016,no,no,Treatment of HIV-1 infection in adults and paediatric patients 12 years of age and older without any known mutations associated with resistance to the individual components of Genvoya,Treatment of HIV-1 infection in adults and adolescents aged 12 years of age and older with body weight at least 35 kg who are either treatment naive or virologically suppressed on a stable antiretroviral regimen,Infectious and parasitic diseases,Not reported,Not reported,yes,Not reported
auspar-tykerb.pdf,132305,Not reported,Tykerb,Lapatinib,GlaxoSmithKline Australia Pty Ltd,Small molecule,Tablets,Oral,approved,authorised,26.05.2010,2010,no,yes,For the treatment of patients with hormone sensitive metastatic breast cancer whose tumours overexpress HER2.,Tykerb in combination with an aromatase inhibitor is indicated for the treatment of post-menopausal women with hormone receptor-positive metastatic breast cancer whose tumours overexpress HER2 (ErbB2) and for whom hormonal therapy is indicated.,Neoplasms,Not reported,Not reported,yes,Not reported
auspar-c1-esterase-inhibitor-130729.pdf,177513,PM-2010-03159-3-2,Cinryze,C1 esterase inhibitor,Cedarglen Investments Pty Ltd,Biologics,Powder for injection,Intravenous,approved,authorised,19.03.2012,2012,yes,no,"Treatment, routine prevention and pre procedure prevention of angioedema attacks in adults, adolescents, and children from 6 years of age with C1 inhibitor deficiency.","Treatment and pre procedure prevention of angioedema attacks in adults and adolescents with C1 inhibitor deficiency; Routine prevention of angioedema attacks in adults and adolescents with frequent attacks of hereditary angioedema (HAE), who are intolerant to or insufficiently protected by oral therapy.",Diseases of the blood and blood-forming organs,Not reported,Not reported,yes,Not reported
auspar-eplerenone-131001.pdf,100162 and 100163,PM-2011-04066-3-3,Inspra,Eplerenone,Pfizer Australia Pty Ltd,Small molecule,Tablet,Oral,approved,authorised,23.05.2013,2013,no,yes,To reduce the risk of cardiovascular mortality and morbidity in adult patients with NYHA Class II (chronic) heart failure and left ventricular systolic dysfunction (LVEF ≤ 35%) in addition to standard optimal therapy.,To reduce the risk of cardiovascular mortality and morbidity in adult patients with NYHA Class II (chronic) heart failure and left ventricular systolic dysfunction (LVEF ≤30% or LVEF ≤35% in addition to QRS duration of >130 msec) in addition to standard optimal therapy.,Diseases of the circulatory system,Not reported,Not reported,yes,Not reported
auspar-lucrin.pdf,160467,PM-2009-00544-3-4,"Lucrin Depot, Lucrin XL Depot",Leuprorelin acetate,Abbott Australasia Pty Ltd,Peptides and proteins,Depot,Subcutaneous,approved,authorised,30.07.2010,2010,no,no,Palliative treatment of metastatic or locally extensive prostatic cancer (Stages C and D),Palliative treatment of metastatic or locally extensive prostatic cancer (Stages C and D),Neoplasms,Not reported,Not reported,no,NA
auspar-vaxchora-241031.pdf,389746,PM-2021-04064-1-2,Vaxchora,Cholera vaccine,Biocelect Australia Pty Ltd,Vaccine,Powder for suspension,Oral,approved,authorised (under additional monitoring),04.09.2023,2023,no,no,Active immunisation against disease caused by Vibrio cholerae serogroup O1 in adults and children aged 2 years and older.,Active immunisation against disease caused by Vibrio cholerae serogroup O1 in adults and children aged 2 years and older travelling to cholera-affected countries.,Infectious and parasitic diseases,11.07.2022,2022,yes,Not reported
auspar-coplavix.pdf,"150443, 150448, 150469, 150470, 150473, 150474, 150477, 150478, 150479",PM-2010-00534-3-4/2010-00535-3-3,Co Plavix/Duo Cover,Clopidogrel/aspirin,Sanofi-Aventis Australia Pty Ltd,Small molecule,Film coated tablets,Oral,withdrawn,withdrawn,11.03.2011,2011,no,yes,"Prevention of atherothrombotic and thromboembolic events, including stroke in adult patients with atrial fibrillation who have at least one risk factor for vascular events and who cannot take Vitamin K antagonist (VKA) therapy.",NA,Diseases of the circulatory system,Not reported,Not reported,yes,Not reported
auspar-sitagliptin-121220.pdf,"AUST R 133188, AUST R 133187 and AUST R 133182",PM 2011-01224-3-5,Januvia,Sitagliptin,MSD (Australia) Pty Limited,Small molecule,Film coated tablets,Oral,approved,authorised,13.09.2012,2012,no,yes,Monotherapy and initial combination therapy with metformin for Type 2 diabetes mellitus,Treatment of diabetes mellitus Type 2 in persons 18 years of age and older who have failed dietary measures and exercise,"Endocrine, nutritional, and metabolic diseases",Not reported,Not reported,yes,Not reported
auspar-gadobutrol-170131.pdf,"67045, 67046, 67047, 67048, 72493, 72494, 72517 and 72518",PM-2015-01572-1-2,Gadovist 1.0,Gadobutrol,Bayer Australia Ltd,Small molecule,Solution for injection,Intravenous,approved,authorised,30.06.2016,2016,no,yes,"To include paediatric patients less than 2 years of age for the same indications approved by TGA for adults, adolescents and children above 2 years of age.","Contrast enhancement in cranial and spinal magnetic resonance imaging (MRI); Contrast enhancement in whole body MRI including head and neck region, thoracic space, breast, abdomen (pancreas, liver and spleen), pelvis (prostate, bladder and uterus), retroperitoneal space (kidney), extremities and musculoskeletal system; Use in first-pass MRI studies of cerebral perfusion; Contrast enhancement in magnetic resonance angiography (CE MRA); Contrast enhancement in cardiac MRI including assessment of rest and pharmacological stress perfusion and delayed enhancement.",Diseases of the nervous system; Neoplasms; Diseases of the musculoskeletal system and connective tissue; Diseases of the genitourinary system,Not reported,Not reported,no,Not reported
auspar-bimatoprost-140718.pdf,Not reported,PM-2012-02668-3-5,Latisse,Bimatoprost,Allergan Australia Pty Ltd,Small molecule,Solution,Topical,approved,withdrawn,06.10.2015,2015,no,yes,"For treatment of hypotrichosis of the eyelashes by increasing their growth, including length, thickness and darkness.","For treatment of hypotrichosis of the eyelashes by increasing their growth, including length, thickness and darkness.",Diseases of the eye and adnexa,Not reported,Not reported,no,NA
auspar-bevacizumab-rch-170510.pdf,99756 and 99757,PM-2014-01871-1-4,Avastin,Bevacizumab,Roche Products Pty Ltd,Biologics,"Injection, concentrated",intravenous,approved,authorised,16.07.2015,2015,yes,yes,"treatment of persistent, recurrent or Stage IV carcinoma of the cervix","In combination with paclitaxel and cisplatin is indicated for the treatment of persistent, recurrent or metastatic carcinoma of the cervix. In combination with paclitaxel and topotecan is an acceptable alternative where cisplatin is not tolerated or not indicated.",Neoplasms,Not reported,Not reported,yes,Not reported
auspar-kuvan.pdf,165738,PM-2009-02891-3-3,Kuvan,Sapropterin dihydrochloride,Merck Serono Australia Pty Ltd,Small molecule,Soluble tablets,Oral,approved,authorised,21.10.2010,2010,yes,no,Treatment of Hyperphenylalaninaemia (HPA) in sapropterin-responsive adult and paediatric patients with phenylketonuria (PKU) or tetrahydrobiopterin (BH4) deficiency.,Treatment of hyperphenylalaninaemia (HPA) in sapropterin-responsive adult and paediatric patients with phenylketonuria (PKU) or tetrahydrobiopterin (BH4) deficiency.,"Endocrine, nutritional, and metabolic diseases",Not reported,Not reported,no,NA
auspar-everolimus-130226-1.pdf,"177648, 154661, 154663",PM-2011-01215-3-4,Afinitor,Everolimus,Novartis Pharmaceuticals Australia Pty Ltd,Small molecule,Tablet,Oral,approved,authorised,10.07.2012,2012,no,yes,"Treatment of advanced neuroendocrine tumours (NETs) of gastrointestinal, lung or pancreatic origin","Treatment of progressive, unresectable or metastatic, well or moderately differentiated, neuroendocrine tumours (NETs) of pancreatic origin",Neoplasms,Not reported,Not reported,yes,Not reported
auspar-arsenic-trioxide-151216.pdf,152760,PM-2014-02385-1-4,Phenasen,Arsenic trioxide,Phebra Pty Ltd,Small molecule,Concentrated injection,Intravenous,approved,authorised,24.08.2015,2015,yes,yes,"For the induction of remission and consolidation in patients with previously untreated acute promyelocytic leukaemia (APL), in combination with all-trans retinoic acid (ATRA) and/or chemotherapy and whose APL is characterised by the presence of the t(15:17) translocation or PML/RAR-alpha gene expression.","For the induction of remission and consolidation in patients with acute promyelocytic leukaemia (APL) who are refractory to, or have relapsed from, retinoid and anthracycline chemotherapy, and whose APL is characterised by the presence of the t(15:17) translocation or PML/RAR-alpha gene expression.",Neoplasms; Diseases of the blood and blood-forming organs,24.06.2014,2014,yes,Not reported
auspar-teriparatide-lupin-teriparatide-lapl-teriparatide-gh-231012.pdf,"373602, 373603 and 373604",PM-2021-03753-1-5,Teriparatide Lupin/Teriparatide LAPL/Teriparatide GH,Teriparatide,Generic Health Pty Ltd,Peptides and proteins,solution for injection,subcutaneous,approved,authorised (under additional monitoring),20.03.2023,2023,no,no,treatment of osteoporosis in postmenopausal women and primary osteoporosis in men when other agents are unsuitable and high risk of fractures; osteoporosis associated with sustained systemic glucocorticoid therapy in women and men at high risk for fracture,treatment of osteoporosis in postmenopausal women and primary osteoporosis in men when other agents are unsuitable and high risk of fractures; osteoporosis associated with sustained systemic glucocorticoid therapy in women and men at high risk for fracture,Diseases of the musculoskeletal system and connective tissue,02.05.2022,2022,yes,Not reported
auspar-livtencity-230525.pdf,380132,PM-2021-05396-1-2,Livtencity,Maribavir,Takeda Pharmaceuticals Australia Pty Ltd,Small molecule,Film coated tablet,Oral,approved,authorised (under additional monitoring),27.09.2022,2022,yes,no,Treatment of adults with post-transplant cytomegalovirus (CMV) infection and disease resistant or refractory to one or more prior therapies.,"Treatment of adults with post-transplant cytomegalovirus (CMV) infection and disease resistant, refractory or intolerant to one or more prior therapies.",Infectious and parasitic diseases,17.01.2022,2022,no,NA
auspar-idelalisib-171019.pdf,"218837, 218839",PM-2015-02423-1-4,Zydelig,Idelalisib,Gilead Sciences Pty Ltd,Small molecule,Tablet,Oral,approved,authorised,01.02.2017,2017,no,yes,Treatment of adult patients with CLL/SLL upon relapse in patients for whom chemo-immunotherapy is not considered suitable.,Treatment of adult patients with CLL/SLL upon relapse in patients for whom chemo-immunotherapy is not considered suitable.,Neoplasms; Diseases of the blood and blood-forming organs,Not reported,Not reported,yes,Not reported
auspar-everolimus-130521.pdf,"97500, 97506, 97509, 97516, 97520, 97527",PM-2011-03534-3-2,Certican,Everolimus,Novartis Pharmaceuticals Australia Pty Ltd,Small molecule,Tablet and dispersible tablet,Oral,approved,authorised,23.01.2013,2013,no,yes,Prophylaxis of organ rejection in adult patients at mild to moderate immunological risk receiving an allogeneic renal or cardiac or hepatic transplant.,Prophylaxis of organ rejection in adult patients receiving an allogeneic hepatic transplant.,Diseases of the genitourinary system,Not reported,Not reported,yes,Not reported
auspar-baloxavir-marboxil-200604.pdf,"317240, 317241",PM-2019-01386-1-2,Xofluza,Baloxavir marboxil,Roche Products Pty Limited,Small molecule,Film coated tablet,Oral,approved,authorised (under additional monitoring),21.02.2020,2020,no,no,Treatment of uncomplicated influenza in patients aged 12 years and older who have been symptomatic for no more than 48 hours and who are otherwise healthy or at high risk of developing influenza complications.,Treatment of uncomplicated influenza in patients aged 12 years and older who have been symptomatic for no more than 48 hours and who are otherwise healthy or at high risk of developing influenza complications.,Infectious and parasitic diseases; Diseases of the respiratory system,31.05.2019,2019,no,NA
auspar-icatibant.pdf,160313,PM-2018-02506-1-2,Firazyr,Icatibant,Shire Australia Pty Limited,Peptides and proteins,Solution for injection,Subcutaneous,approved,authorised (under additional monitoring),23.07.2019,2019,yes,yes,"Symptomatic treatment of acute attacks of hereditary angioedema (HAE) in adults, adolescents and children aged 2 years and older with C1-esterase-inhibitor deficiency.","Symptomatic treatment of acute attacks of hereditary angioedema (HAE) in adults, adolescents and children aged 2 years and older with C1-esterase-inhibitor deficiency.",Diseases of the blood and blood-forming organs,30.06.2018,2018,yes,Not reported
auspar-fluticasone-propionate-130613.pdf,"177869, 177873, 177875",PM-2010-03251-3-5,Flutiform,fluticasone propionate / eformoterol fumarate dihydrate,Mundipharma Pty Ltd,Small molecule,Pressurised metered dose inhaler,Inhalation,approved,authorised,04.02.2013,2013,no,no,Regular treatment of asthma where the use of a combination product (an inhaled corticosteroid and a long-acting beta-2 agonist) is appropriate.,Regular treatment of asthma where the use of a combination product (an inhaled corticosteroid and a long-acting beta-2 agonist) is appropriate.,Diseases of the respiratory system,Not reported,Not reported,no,NA
