Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
subcutaneous,27.04.2020,2020.0,authorised (under additional monitoring),ema,approved,27.01.2022,2022,neoplasms,stimufend-epar-public-assessment-report_en.pdf,biologics,stimufend,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignancy>,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,fresenius kabi deutschland gmbh,fresenius,ema/98697/2022,pegfilgrastim,no,no,solution,emea/h/c/004780/0000,na,EMA
subcutaneous,04.11.2016,2016.0,withdrawn,ema,approved,26.07.2018,2018,neoplasms,udenyca-epar-public-assessment-report_en.pdf,biologics,udenyca,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),<neutropenia>; <febrile neutropenia>; <malignancy>,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,era consulting gmbh,era consulting,ema/552721/2018,pegfilgrastim,no,no,solution,emea/h/c/004413/0000,na,EMA
subcutaneous,06.10.2017,2017.0,authorised,ema,approved,20.09.2018,2018,neoplasms; diseases of the blood and blood-forming organs,ziextenzo-epar-public-assessment-report_en.pdf,biologics,ziextenzo,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,sandoz gmbh,sandoz,ema/chmp/706001/2018,pegfilgrastim,no,no,solution,emea/h/c/004802/0000,na,EMA
subcutaneous,01.06.2021,2021.0,authorised,australia,approved,01.08.2022,2022,neoplasms; diseases of the blood and blood-forming organs,auspar-filpegla-230518.pdf,biologics,filpegla,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infection, as manifested by febrile neutropenia.",<neutropenia>,no,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infection, as manifested by febrile neutropenia.",<neoplasms>,cipla australia pty ltd,cipla,366760,pegfilgrastim,no,no,solution,pm-2021-00464-1-6,na,TGA
subcutaneous,03.01.2017,2017.0,authorised,australia,approved,06.08.2018,2018,neoplasms; diseases of the blood and blood-forming organs,auspar-pegfilgrastim-190328.pdf,biologics,fulphila,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infections, as manifested by febrile neutropenia.",<neutropenia>,no,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infections, as manifested by febrile neutropenia.",<neutropenia>,alphapharm pty ltd,alphapharm,282830,pegfilgrastim,no,no,solution,pm-2016-03834-1-4,na,TGA
subcutaneous,28.09.2018,2018.0,authorised,australia,approved,09.07.2019,2019,neoplasms,auspar-pegfilgrastim-191104.pdf,biologics,ziextenzo,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infection, as manifested by febrile neutropenia.",<neutropenia>,no,"treatment of cancer patients following chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infection, as manifested by febrile neutropenia.",<neoplasms>,sandoz pty ltd,sandoz,308367,pegfilgrastim,no,no,solution,pm-2018-03328-1-6,na,TGA
intravenous,04.06.2014,2014.0,authorised,ema,approved,21.05.2015,2015,neoplasms; diseases of the skin,keytruda-epar-public-assessment-report_en.pdf,biologics,keytruda,treatment of advanced (unresectable or metastatic) melanoma in adults,<melanoma>,no,treatment of unresectable or metastatic melanoma in adults,<melanoma>,merck sharp & dohme limited,merck sharp & dohme,ema/444458/2015,pembrolizumab,no,no,powder,emea/h/c/003820/0000,na,EMA
intravenous,06.10.2016,2016.0,authorised,japan,approved,24.11.2016,2016,neoplasms; diseases of the respiratory system,000226880.pdf,biologics,keytruda,"unresectable, advanced or recurrent pd-l1 positive non-small cell lung cancer",<non-small-cell lung carcinoma>,yes,"unresectable, advanced or recurrent non-small cell lung cancer",<non-small cell lung carcinoma>,msd k.k.,msd,,pembrolizumab,yes,no,injection,,,PMDA
intravenous,22.12.2015,2015.0,authorised,japan,approved,09.09.2016,2016,neoplasms; diseases of the skin,000226881.pdf,biologics,keytruda,unresectable malignant melanoma,<melanoma>,no,unresectable or metastatic malignant melanoma,<melanoma>,msd k.k.,msd,,pembrolizumab,no,yes,injection,,na,PMDA
intravenous,30.03.2018,2018.0,authorised,japan,approved,29.11.2018,2018,neoplasms; diseases of the respiratory system; diseases of the blood and blood-forming organs; diseases of the genitourinary system,000231921.pdf,biologics,keytruda,"unresectable malignant melanoma; unresectable, advanced or recurrent pd-l1 positive non-small cell lung cancer; relapsed or refractory classical hodgkin lymphoma; radically unresectable urothelial carcinoma that has progressed after cancer chemotherapy; advanced or recurrent microsatellite instability-high (msi-high) solid tumors that have progressed after cancer chemotherapy",<melanoma>; <lung neoplasms>; <hodgkin disease>; <urothelial carcinoma>; <microsatellite instability>,yes,,not reported,msd k.k.,msd,,pembrolizumab,yes,yes,injection,,,PMDA
intravenous,08.11.2019,2019.0,authorised,japan,approved,07.07.2020,2020,neoplasms; diseases of the digestive system,000245967.pdf,biologics,keytruda,"radically unresectable, advanced or recurrent pd-l1 positive esophageal squamous cell carcinoma that has progressed after cancer chemotherapy",<esophageal squamous cell carcinoma>,yes,"unresectable, advanced or recurrent esophageal cancer",<esophageal neoplasms>,msd k.k.,msd,,pembrolizumab,yes,no,injection,,,PMDA
intravenous,31.10.2016,2016.0,authorised,australia,approved,01.09.2017,2017,neoplasms; diseases of the blood and blood-forming organs,auspar-keytruda-180530.pdf,biologics,keytruda,treatment of adult patients with relapsed or refractory classical hodgkin lymphoma (chl) following autologous stem cell transplant (asct) or following at least two prior therapies when asct or multi-agent chemotherapy is not a treatment option.,<hodgkin disease>,yes,"treatment of patients with refractory classical hodgkin lymphoma, or those who have relapsed after 3 or more prior lines of therapy.",<classical hodgkin lymphoma>,merck sharp & dohme australia pty ltd,merck sharp & dohme,"226597, 263932",pembrolizumab,yes,no,powder; solution,pm-2016-02736-1-4,,TGA
intravenous,24.11.2021,2021.0,authorised,australia,approved,02.09.2022,2022,neoplasms,auspar-keytruda-230508.pdf,biologics,keytruda,"treatment of patients with high-risk early-stage triple-negative breast cancer (tnbc) in combination with chemotherapy as neoadjuvant treatment, and then continued as monotherapy as adjuvant treatment after surgery.",<breast neoplasms>,yes,"treatment of patients with high-risk early-stage triple-negative breast cancer (tnbc) in combination with chemotherapy as neoadjuvant treatment, and then continued as monotherapy as adjuvant treatment after surgery.",<breast neoplasms>,merck sharp & dohme (australia) pty ltd,merck sharp & dohme,263932,pembrolizumab,yes,no,concentrate,pm-2021-04831-1-4,,TGA
intravenous,30.04.2020,2020.0,authorised (under additional monitoring),australia,approved,12.07.2021,2021,neoplasms; diseases of the genitourinary system,auspar-keytruda-230608.pdf,biologics,keytruda,"for the treatment of patients with bacillus calmette-guerin (bcg)-unresponsive, high-risk, non-muscle invasive bladder cancer (nmibc) with carcinoma-in-situ (cis) with or without papillary tumours who are ineligible for or have elected not to undergo cystectomy.",<bladder neoplasms>,yes,"for the treatment of patients with bacillus calmette-guerin (bcg)-unresponsive, high-risk, non-muscle invasive bladder cancer (nmibc) with carcinoma-in-situ (cis) with or without papillary tumours who are ineligible for or have elected not to undergo cystectomy.",<urinary bladder neoplasms>,merck sharp & dohme (australia) pty ltd,merck sharp & dohme,"226597, 263932",pembrolizumab,yes,no,powder; concentrate,pm-2020-01294-1-4,,TGA
intravenous,30.06.2020,2020.0,authorised,australia,approved,20.10.2021,2021,neoplasms; diseases of the blood and blood-forming organs,auspar-keytruda-230609.pdf,biologics,keytruda,monotherapy for the treatment of adult patients with relapsed or refractory classical hodgkin lymphoma (chl) following autologous stem cell transplant (asct) or following at least two prior therapies when asct or multi-agent chemotherapy is not a treatment option.,<classical hodgkin lymphoma>,yes,monotherapy for the treatment of adult and paediatric patients with relapsed or refractory classical hodgkin lymphoma (chl).,<hodgkin lymphoma>,merck sharp & dohme (australia) pty ltd,merck sharp & dohme,226597 and 263932,pembrolizumab,yes,no,powder; solution,pm-2020-02312-1-6,,TGA
intravenous,18.01.2021,2021.0,authorised,australia,approved,16.09.2021,2021,neoplasms; diseases of the digestive system,auspar-keytruda-230623.pdf,biologics,keytruda,first-line treatment of patients with locally advanced or metastatic carcinoma of the oesophagus or her2 negative gastroesophageal junction adenocarcinoma that is not amenable to surgical resection or definitive chemoradiation.,"<carcinoma, oesophageal>; <gastroesophageal junction adenocarcinoma>",yes,first-line treatment of patients with locally advanced unresectable or metastatic carcinoma of the oesophagus or gastroesophageal junction.,"<carcinoma, oesophageal>",merck sharp & dohme (australia) pty ltd,merck sharp & dohme,226597 and 263932,pembrolizumab,yes,yes,powder; solution,pm-2020-06395-1-4,,TGA
intravenous,01.11.2021,2021.0,authorised,australia,approved,30.09.2022,2022,neoplasms; diseases of the genitourinary system,auspar-keytruda-230830.pdf,biologics,keytruda,"adjuvant treatment of patients with rcc with a clear cell component who are at intermediate-high or high risk of recurrence following nephrectomy, or following nephrectomy and resection of metastatic lesions.",<renal cell carcinoma>,yes,"adjuvant treatment of patients with rcc at intermediate-high or high risk of recurrence following nephrectomy, or following nephrectomy and resection of metastatic lesions.",<renal cell carcinoma>,merck sharp & dohme (australia) pty ltd,merck sharp & dohme,263932,pembrolizumab,yes,no,solution,pm-2021-04316-1-4,,TGA
intravenous,28.02.2017,2017.0,authorised,australia,approved,09.01.2018,2018,neoplasms; diseases of the genitourinary system,auspar-pembrolizumab-181105.pdf,biologics,keytruda,treatment of patients with locally advanced or metastatic urothelial carcinoma who are not eligible for cisplatin-containing therapy and who have received platinum containing chemotherapy.,<urothelial carcinoma>,yes,treatment of patients with locally advanced or metastatic urothelial carcinoma who are not eligible for cisplatin-containing therapy and who have received platinum containing chemotherapy.,<urothelial carcinoma>,merck sharp & dohme (australia) pty limited,merck sharp & dohme,226597 and 263932,pembrolizumab,yes,no,powder; solution,pm-2016-04328-1-4,,TGA
intravenous,,,authorised,australia,approved,15.04.2015,2015,neoplasms,auspar-pembrolizumab-rch-161014.pdf,biologics,keytruda,treatment of unresectable or metastatic melanoma in adults,<melanoma>,no,treatment of unresectable or metastatic melanoma in adults,<melanoma>,merck sharp & dohme (australia) pty ltd,merck sharp & dohme,226597,pembrolizumab,no,yes,powder,pm-2014-01928-1-4,na,TGA
