Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Agency
ema/774645/2017,emea/h/c/004655/0000,jorveza,budesonide,dr. falk pharma gmbh,small molecule,tablet,oral,approved,authorised,09.11.2017,2017,yes,no,treatment of eosinophilic esophagitis (eoe) in adults (older than 18 years of age),treatment of eosinophilic esophagitis (eoe) in adults (older than 18 years of age),diseases of the digestive system,11.05.2017,2017,no,na,jorveza-epar-public-assessment-report_en.pdf,EMA
ema/508026/2017,emea/h/c/003937/0000,xermelo,telotristat ethyl,ipsen pharma,small molecule,tablet,oral,approved,authorised,20.07.2017,2017,yes,no,xermelo is indicated as an adjunct to somatostatin analogue therapy for the long-term treatment of carcinoid syndrome to improve symptom control in adult patients with metastatic neuroendocrine tumours.,xermelo is indicated for the treatment of carcinoid syndrome diarrhoea in combination with somatostatin analogue (ssa) therapy in adults inadequately controlled by ssa therapy.,neoplasms; diseases of the digestive system,22.06.2016,2016,no,na,xermelo-epar-public-assessment-report_en.pdf,EMA
ema/000574/2006,emea/h/c/000574,prezista,darunavir,,small molecule,tablet,oral,conditional marketing authorisation,authorised,,2006,no,no,treatment of human immunodeficiency virus (hiv-1) infection in highly pre-treated adult patients who failed more than one regimen containing a protease inhibitor (pi),treatment of human immunodeficiency virus (hiv-1) infection in highly pre-treated adult patients who failed more than one regimen containing a protease inhibitor (pi),infectious and parasitic diseases,,,no,na,prezista-epar-scientific-discussion_en.pdf,EMA
ema/502481/2008,emea/h/c/825,ratiograstim,filgrastim,ratiopharm gmbh,biologics,solution,subcutaneous; intravenous,approved,authorised,24.07.2008,2008,no,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and in patients undergoing myeloablative therapy followed by bone marrow transplantation.,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and in patients undergoing myeloablative therapy followed by bone marrow transplantation.,neoplasms; diseases of the blood and blood-forming organs,29.01.2007,2007,no,na,ratiograstim-epar-public-assessment-report_en.pdf,EMA
ema/206970/2021,emea/h/c/005163/0000,ponvory,ponesimod,janssen-cilag international n.v.,small molecule,tablet,oral,approved,authorised,25.03.2021,2021,no,no,treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,diseases of the nervous system,02.03.2020,2020,no,na,ponvory-epar-public-assessment-report_en.pdf,EMA
ema/000309/1998,emea/h/c/000309,iscover,clopidogrel,sanofi chimie and orgamol ltd,small molecule,tablet,oral,approved,authorised,25.03.1998,1998,no,yes,prevention of vascular ischaemic events in patients with established atherosclerotic disease,prevention of atherothrombotic events in patients with non-st segment elevation acute coronary syndrome (acs) treated with clopidogrel + asa versus asa alone,diseases of the circulatory system,,,no,na,iscover-epar-scientific-discussion_en.pdf,EMA
ema/chmp/302222/2017,emea/h/c/004192/0000,erelzi,etanercept,sandoz gmbh,biologics,solution,subcutaneous,approved,authorised,21.04.2017,2017,no,no,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,diseases of the musculoskeletal system and connective tissue; diseases of the skin,11.11.2015,2015,no,na,erelzi-epar-public-assessment-report_en.pdf,EMA
ema/677145/2022,emea/h/c/005378/0000,nulibry,fosdenopterin,comharsa life sciences ltd,small molecule,powder,intravenous,approved,authorised,21.07.2022,2022,yes,no,treatment of patients with molybdenum cofactor deficiency (mocd) type a,treatment of patients with molybdenum cofactor deficiency (mocd) type a,"endocrine, nutritional, and metabolic diseases",04.11.2021,2021,no,na,nulibry-epar-public-assessment-report_en.pdf,EMA
ema/15445/2016,emea/h/c/004124/0000,tagrisso,osimertinib,astrazeneca ab,small molecule,tablet,oral,approved,authorised,17.12.2015,2015,no,no,treatment of adult patients with locally advanced or metastatic epidermal growth factor receptor (egfr) t790m mutation-positive non-small cell lung cancer (nsclc) who have progressed on or after egfr tki therapy.,treatment of adult patients with locally advanced or metastatic epidermal growth factor receptor (egfr) t790m mutation-positive non-small cell lung cancer (nsclc).,neoplasms; diseases of the respiratory system,05.06.2015,2015,no,na,tagrisso-epar-public-assessment-report_en.pdf,EMA
ema/111203/2014,emea/h/c/003824,rivastigmine 3m health care ltd,rivastigmine,3m health care ltd,small molecule,patch,transdermal,approved,withdrawn,23.01.2014,2014,no,no,symptomatic treatment of mild to moderately severe alzheimer's dementia,symptomatic treatment of mild to moderately severe alzheimer's dementia,diseases of the nervous system,06.09.2013,2013,yes,,rivastigmine-3m-health-care-ltd-epar-public-assessment-report_en.pdf,EMA
ema/277124/2016,emea/h/c/004038/0000,dropcys,mercaptamine,lucane pharma,small molecule,lyophilized powder,ocular,refused,na,01.04.2016,2016,yes,no,prevention and treatment of corneal cystine deposits in patients with cystinosis receiving oral cysteamine therapy,na,"endocrine, nutritional, and metabolic diseases; diseases of the eye and adnexa",05.11.2014,2014,yes,,dropcys-epar-public-assessment-report_en.pdf,EMA
ema/725631/2016,emea/h/c/004106/0000,venclyxto,venetoclax,abbvie ltd.,small molecule,tablet,oral,approved,authorised,13.10.2016,2016,yes,no,treatment of adult patients with chronic lymphocytic leukaemia (cll) in the presence of 17p deletion or tp53 mutations,treatment of chronic lymphocytic leukaemia (cll) in the presence of 17p deletion or tp53 mutation in adult patients who are unsuitable for or have failed a b-cell receptor pathway inhibitor,neoplasms; diseases of the blood and blood-forming organs,13.11.2015,2015,no,na,venclyxto-epar-public-assessment-report_en.pdf,EMA
ema/814746/2018,emea/h/c/004814/0000,flucelvax tetra,influenza vaccine (surface antigen inactivated prepared in cell cultures),seqirus netherlands b.v.,vaccine,suspension,intramuscular,approved,authorised,18.10.2018,2018,no,no,prophylaxis of influenza. flucelvax tetra should be used in accordance with official guidance. flucelvax tetra is indicated in adults and children from 4 years of age.,prophylaxis of influenza. flucelvax tetra should be used in accordance with official guidance. flucelvax tetra is indicated in adults and children from 4 years of age.,infectious and parasitic diseases,23.10.2017,2017,no,na,flucelvax-tetra-epar-public-assessment-report_en.pdf,EMA
ema/60973/2025,emea/h/c/006551/0000,skojoy,aflibercept,amgen technology (ireland) unlimited company,biologics,solution,intravitreal,withdrawn,withdrawn,30.01.2025,2025,no,no,treatment of neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to myopic choroidal neovascularisation (myopic cnv),na,diseases of the eye and adnexa,08.02.2024,2024,no,na,withdrawal-assessment-report-skojoy_en.pdf,EMA
ema/571472/2022,emea/h/c/004850/0000,xenpozyme,olipudase alfa,genzyme europe bv,biologics,lyophilized powder,intravenous,approved,authorised,19.05.2022,2022,yes,yes,xenpozyme (olipudase alfa) is indicated as a disease-modifying enzyme replacement therapy for long-term treatment of non-central nervous system (cns) manifestations of acid sphingomyelinase deficiency (asmd) in paediatric and adult patients.,xenpozyme is indicated as an enzyme replacement therapy for the treatment of non-central nervous system (cns) manifestations of acid sphingomyelinase deficiency (asmd) in paediatric and adult patients with type a/b or type b.,"endocrine, nutritional, and metabolic diseases",26.10.2021,2021,no,na,xenpozyme-epar-public-assessment-report_en.pdf,EMA
ema/212114/2022,emea/h/c/005320/0000,zolsketil pegylated liposomal,doxorubicin,accord healthcare s.l.u.,biologics,concentrate,intravenous,approved,authorised,24.03.2022,2022,no,no,"zolsketil pegylated liposomal is indicated: - as monotherapy for patients with metastatic breast cancer, where there is an increased cardiac risk. - for treatment of advanced ovarian cancer in women who have failed a first-line platinum-based chemotherapy regimen. - in combination with bortezomib for the treatment of progressive multiple myeloma in patients who have received at least one prior therapy and who have already undergone or are unsuitable for bone marrow transplant. - for treatment of aids-related kaposi's sarcoma (ks) in patients with low cd4 counts (< 200 cd4 lymphocytes/mm3) and extensive mucocutaneous or visceral disease.","zolsketil pegylated liposomal is indicated: - as monotherapy for patients with metastatic breast cancer, where there is an increased cardiac risk. - for treatment of advanced ovarian cancer in women who have failed a first-line platinum-based chemotherapy regimen. - in combination with bortezomib for the treatment of progressive multiple myeloma in patients who have received at least one prior therapy and who have already undergone or are unsuitable for bone marrow transplant. - for treatment of aids-related kaposi's sarcoma (ks) in patients with low cd4 counts (< 200 cd4 lymphocytes/mm3) and extensive mucocutaneous or visceral disease.",neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,03.06.2019,2019,no,na,zolsketil-pegylated-liposomal-epar-public-assessment-report_en.pdf,EMA
ema/6890/2010,emea/h/c/001146,telmisartan teva,telmisartan,teva pharma b.v.,small molecule,tablet,oral,approved,withdrawn,19.11.2009,2009,no,no,treatment of essential hypertension in adults,treatment of essential hypertension in adults,diseases of the circulatory system,06.03.2009,2009,yes,,telmisartan-teva-epar-public-assessment-report_en.pdf,EMA
ema/534119/2012,emea/h/c/002437,zoledronic acid teva pharma,zoledronic acid,teva pharma b.v.,small molecule,solution,intravenous,approved,withdrawn,15.03.2012,2012,no,no,treatment of osteoporosis in post-menopausal women and men at increased risk of fracture; treatment of osteoporosis associated with long-term systemic glucocorticoid therapy in post-menopausal women and men at increased risk of fracture; treatment of paget’s disease of the bone in adults.,treatment of osteoporosis in post-menopausal women and men at increased risk of fracture; treatment of osteoporosis associated with long-term systemic glucocorticoid therapy in post-menopausal women and men at increased risk of fracture; treatment of paget’s disease of the bone in adults.,diseases of the musculoskeletal system and connective tissue,06.05.2011,2011,yes,chmp,zoledronic-acid-teva-pharma-epar-public-assessment-report_en.pdf,EMA
ema/170114/2015,emea/h/c/003819/0000,zykadia,ceritinib,novartis europharm ltd,small molecule,capsule,oral,approved,authorised,26.02.2015,2015,no,no,treatment of adult patients with previously treated anaplastic lymphoma kinase (alk)-positive locally advanced or metastatic non-small cell lung cancer (nsclc),treatment of adult patients with anaplastic lymphoma kinase (alk) positive advanced non-small cell lung cancer (nsclc) previously treated with crizotinib,neoplasms; diseases of the respiratory system,04.03.2014,2014,no,na,zykadia-epar-public-assessment-report_en.pdf,EMA
ema/800904/2013,emea/h/c/002601/0000/rev 1,tecfidera,dimethyl fumarate,biogen idec ltd,small molecule,capsule,oral,approved,authorised,21.03.2013,2013,no,no,disease modifying therapy in adult patients with relapsing multiple sclerosis to reduce the frequency of relapses and to delay the progression of disability,treatment of adult patients with relapsing remitting multiple sclerosis,diseases of the nervous system,28.02.2012,2012,no,na,tecfidera-epar-public-assessment-report_en.pdf,EMA
ema/374377/2009,emea/h/c/001098,somac control,pantoprazole,nycomed gmbh,small molecule,tablet,oral,approved,authorised,19.02.2009,2009,no,yes,"treatment of reflux symptoms (e.g. heartburn, acid regurgitation)","short-term treatment of reflux symptoms (e.g. heartburn, acid regurgitation) in adults.",diseases of the digestive system,20.11.2008,2008,yes,na,somac-control-epar-public-assessment-report_en.pdf,EMA
