Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Disease_name(s),Document_name,Drug_class,Drug_name,Indication_approved,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body
,09.07.2009,2009,withdrawn,EMA,approved,23.07.2009,2009,infectious and parasitic diseases,<influenza>,pandemic-influenza-vaccine-h5n1-baxter-epar-public-assessment-report_en.pdf,vaccine,pandemic influenza vaccine h5n1 baxter,prophylaxis of influenza in an officially declared pandemic situation,no,prophylaxis of influenza in an officially declared pandemic situation,<influenza>,baxter ag,baxter,,"pandemic influenza vaccine (h5n1 whole virion, vero cell derived, inactivated)",yes,no,,emea/h/c/001200,
nasal,05.03.2015,2015,authorised,EMA,conditional marketing authorisation,01.04.2016,2016,infectious and parasitic diseases,<influenza>,pandemic-influenza-vaccine-h5n1-medimmune-epar-public-assessment-report_en.pdf,vaccine,pandemic influenza vaccine h5n1 medimmune,prophylaxis of influenza in an officially declared pandemic situation in children and adolescents from 12 months to less than 18 years of age.,no,prophylaxis of influenza in an officially declared pandemic situation in children and adolescents from 12 months to less than 18 years of age.,<influenza>,medimmune llc,medimmune,ema/chmp/323530/2016,"pandemic influenza vaccine (h5n1) (live attenuated, nasal)",no,no,spray,emea/h/c/003963/0000,na
,02.02.2007,2007,withdrawn,EMA,approved,21.02.2008,2008,infectious and parasitic diseases,<influenza>,pandemrix-epar-public-assessment-report_en.pdf,vaccine,pandemrix,prophylaxis of influenza in an officially declared pandemic situation,no,prophylaxis of influenza in an officially declared pandemic situation,<influenza>,glaxosmithkline biologicals s.a.,glaxosmithkline,,"pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)",no,no,emulsion,emea/h/c/832,na
oral,20.11.2008,2008,withdrawn,EMA,approved,19.02.2009,2009,diseases of the digestive system,<heartburn>,pantecta-control-epar-public-assessment-report_en.pdf,small molecule,pantecta control,"short-term treatment of reflux symptoms (e.g. heartburn, acid regurgitation) in adults.",yes,"treatment of reflux symptoms (e.g. heartburn, acid regurgitation)",<reflux>,nycomed gmbh,nycomed,ema/374621/2009,pantoprazole,yes,no,tablet,emea/h/c/001099,na
oral,20.11.2008,2008,withdrawn,EMA,approved,19.02.2009,2009,diseases of the digestive system,<heartburn>,pantoloc-control-epar-public-assessment-report_en.pdf,small molecule,pantoloc control,"short-term treatment of reflux symptoms (e.g. heartburn, acid regurgitation) in adults.",yes,"treatment of reflux symptoms (e.g. heartburn, acid regurgitation)",<heartburn>,nycomed gmbh,nycomed,ema/374696/2009,pantoprazole,yes,no,tablet,emea/h/c/001100,
oral,28.04.2008,2008,authorised,EMA,approved,19.02.2009,2009,diseases of the digestive system,<heartburn>,pantozol-control-epar-public-assessment-report_en.pdf,small molecule,pantozol control,"short-term treatment of reflux symptoms (e.g. heartburn, acid regurgitation) in adults.",yes,"treatment of reflux symptoms (e.g. heartburn, acid regurgitation)",<heartburn>,nycomed gmbh,nycomed,,pantoprazole,yes,no,tablet,emea/h/c/001013,na
oral,01.03.2012,2012,authorised,EMA,approved,29.11.2013,2013,infectious and parasitic diseases,<tuberculosis>,para-aminosalicylic-acid-lucane-epar-public-assessment-report_en.pdf,small molecule,para-aminosalicylic acid lucane,"treatment of tuberculosis in combination with other active agents, especially in multi-resistant tb or in situations when primary medication therapy with recommended agents is not possible due to a combination of resistance and/or intolerance.",no,pas-gr is indicated for the treatment of tuberculosis in combination with other active agents. it is most commonly used in patients with multi-drug resistant tb (mdr-tb) or in situations when primary medication therapy with recommended agents is not possible due to a combination of resistance and/or intolerance.,<tuberculosis>,lucane pharma,lucane,ema/18511/2014,para-aminosalicylic acid,yes,yes,granules,emea/h/c/002709,
intravenous,02.09.2015,2015,authorised,EMA,approved,15.09.2016,2016,"endocrine, nutritional, and metabolic diseases; diseases of the genitourinary system",<secondary hyperparathyroidism>; <chronic kidney disease>,parsabiv-epar-public-assessment-report_en.pdf,peptides and proteins,parsabiv,treatment of secondary hyperparathyroidism (shpt) in adult patients with chronic kidney disease (ckd) on haemodialysis therapy,no,treatment of secondary hyperparathyroidism (shpt) in adult patients with chronic kidney disease (ckd) on haemodialysis therapy,"<hyperparathyroidism, secondary>; <kidney diseases>",amgen europe b.v.,amgen,ema/664198/2016,etelcalcetide,no,no,solution,emea/h/c/003995/0000,na
intravitreal,08.02.2024,2024,authorised,EMA,approved,30.01.2025,2025,diseases of the eye and adnexa,<macular degeneration>; <retinal vein occlusion>; <diabetic macular edema>; <myopia>,pavblu-epar-public-assessment-report_en.pdf,biologics,pavblu,neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),no,neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),<macular degeneration>; <retinal vein occlusion>; <diabetic macular edema>; <myopia>,amgen technology (ireland) unlimited company,amgen,ema/90425/2025,aflibercept,no,no,solution,emea/h/c/006339/0000,na
oral,07.01.2022,2022,authorised,EMA,approved,27.01.2022,2022,infectious and parasitic diseases,<coronavirus disease 2019>,paxlovid-epar-public-assessment-report_en.pdf,small molecule,paxlovid,treatment of mild-to-moderate coronavirus disease 2019 (covid-19) in adult and adolescent patients (12 years of age and older weighing at least 40 kg) and who are at high risk for progression to severe covid-19,no,treatment of mild-to-moderate coronavirus disease 2019 (covid-19) in adult and adolescent patients (12 years of age and older weighing at least 40 kg) and who are at high risk for progression to severe covid-19,<coronavirus disease 2019>,pfizer europe ma eeig,pfizer,ema/95110/2022,"(1r,2s,5s)-n-((1s)-1-cyano-2-((3s)-2-oxopyrrolidin-3-yl)ethyl)-3-((2s)-3,3-dimethyl-2-(2,2,2-trifluoroacetamido)butanoyl)-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide / ritonavir",no,no,tablet,emea/h/c/005973/0000,na
oral,06.10.2023,2023,authorised,EMA,approved,12.12.2024,2024,mental and behavioural disorders; diseases of the nervous system,<attention deficit disorder with hyperactivity>,paxneury-epar-public-assessment-report_en.pdf,small molecule,paxneury,"treatment of attention deficit hyperactivity disorder (adhd) in children and adolescents 6-17 years old for whom stimulants are not suitable, not tolerated or have been shown to be ineffective",no,"treatment of attention deficit hyperactivity disorder (adhd) in children and adolescents 6-17 years old for whom stimulants are not suitable, not tolerated or have been shown to be ineffective",<attention deficit disorder with hyperactivity>,neuraxpharm pharmaceuticals s.l.,neuraxpharm,ema/chmp/14178/2025,guanfacine,yes,no,tablet,emea/h/c/006312/0000,na
intravenous,28.07.2017,2017,authorised,EMA,approved,28.02.2019,2019,neoplasms; diseases of the respiratory system,<breast neoplasms>; <lung neoplasms>,pazenir-epar-public-assessment-report_en.pdf,biologics,pazenir,"pazenir monotherapy is indicated for the treatment of metastatic breast cancer in adult patients who have failed first-line treatment for metastatic disease and for whom standard, anthracycline containing therapy is not indicated. pazenir in combination with carboplatin is indicated for the first-line treatment of non-small cell lung cancer in adult patients who are not candidates for potentially curative surgery and/or radiation therapy.",no,"pazenir monotherapy is indicated for the treatment of metastatic breast cancer in adult patients who have failed first-line treatment for metastatic disease and for whom standard, anthracycline containing therapy is not indicated. pazenir in combination with gemcitabine is indicated for the first-line treatment of adult patients with metastatic adenocarcinoma of the pancreas. pazenir in combination with carboplatin is indicated for the first-line treatment of non-small cell lung cancer in adult patients who are not candidates for potentially curative surgery and/or radiation therapy.",<breast neoplasms>; <pancreatic neoplasms>; <lung neoplasms>,teva b.v.,teva,ema/202215/2019,paclitaxel,yes,no,powder,emea/h/c/004441/0000,
nasal,17.04.2009,2009,authorised,EMA,approved,24.06.2010,2010,neoplasms,<cancer pain>,pecfent-epar-public-assessment-report_en.pdf,small molecule,pecfent,management of breakthrough pain (btp) in adults who are already receiving maintenance opioid therapy for chronic cancer pain.,no,management of breakthrough pain (btp) in adults who are already receiving maintenance opioid therapy for chronic cancer pain.,<cancer pain>,cephalon (europe),cephalon,,fentanyl,no,no,spray,ema/h/c/001164,na
intravenous,,,authorised,EMA,approved,,2005,diseases of the circulatory system,<patent ductus arteriosus>,pedea-epar-scientific-discussion_en.pdf,small molecule,pedea,treatment of haemodynamically significant patent ductus arteriosus in preterm neonates of gestational age less than 34 weeks,no,treatment of haemodynamically significant patent ductus arteriosus in preterm neonates of gestational age less than 34 weeks,<patent ductus arteriosus>,orphan europe,orphan,ema/000377/2004,ibuprofen,yes,yes,solution,emea/h/c/000377,
intravenous,06.02.2020,2020,authorised,EMA,approved,30.03.2023,2023,neoplasms,<neoplasms>,pedmarqsi-epar-public-assessment-report_en.pdf,small molecule,pedmarqsi,"prevention of ototoxicity induced by cisplatin chemotherapy in patients 1 month to <18 years of age with localised, non-metastatic, solid tumours",no,"prevention of ototoxicity induced by cisplatin chemotherapy in patients 1 month to <18 years of age with localised, non-metastatic, solid tumours",<neoplasms>,fennec pharmaceuticals (eu) limited,fennec,ema/196210/2023,sodium thiosulfate,no,no,solution,emea/h/c/005130/0000,na
subcutaneous,,,authorised,EMA,approved,23.02.2005,2005,infectious and parasitic diseases,<chronic hepatitis b>; <chronic hepatitis c>,pegasys-epar-scientific-discussion_en.pdf,biologics,pegasys,treatment of chronic hepatitis b and c in adult patients,yes,treatment of chronic hepatitis b and c in adult patients,<chronic hepatitis b>; <chronic hepatitis c>,,not reported,,peginterferon alfa-2a,no,no,solution,,na
subcutaneous,30.07.2019,2019,authorised,EMA,approved,17.10.2019,2019,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,pegfilgrastim-mundipharma-epar-public-assessment-report_en.pdf,biologics,pegfilgrastim mundipharma,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,yes,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,mundipharma biologics s.l.,mundipharma,ema/chmp/645013/2019,pegfilgrastim,no,no,solution,emea/h/c/005312/0000,na
subcutaneous,27.04.2017,2017,authorised,EMA,approved,26.07.2018,2018,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,pelgraz-epar-public-assessment-report_en.pdf,biologics,pelgraz,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,accord healthcare limited,accord,ema/595848/2018,pegfilgrastim,no,no,solution,emea/h/c/003961/0000,na
subcutaneous,08.09.2017,2017,authorised,EMA,approved,20.09.2018,2018,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignancy>,pelmeg-epar-public-assessment-report_en.pdf,biologics,pelmeg,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,cinfa biotech s.l.,cinfa,ema/703393/2018,pegfilgrastim,no,no,solution,emea/h/c/004700/0000,na
